時間(秒),総合COP左右X(cm),総合COP前後Y(cm),左プレートCOP左右X(cm),左プレートCOP前後Y(cm),左荷重(kgf),右プレートCOP左右X(cm),右プレートCOP前後Y(cm),右荷重(kgf)
26.08,-2.185,-7.651,-20.355,-7.433,24.751,17.031,-7.882,23.404
26.09,-2.184,-7.662,-20.343,-7.447,24.771,17.026,-7.889,23.414
26.1,-2.184,-7.662,-20.343,-7.447,24.771,17.026,-7.889,23.414
26.11,-2.2,-7.676,-20.351,-7.455,24.81,17.01,-7.91,23.444
26.12,-2.2,-7.679,-20.345,-7.462,24.82,17.01,-7.91,23.444
26.13,-2.18,-7.699,-20.349,-7.499,24.761,17.01,-7.91,23.444
26.14,-2.185,-7.688,-20.362,-7.485,24.742,17.031,-7.902,23.404
26.15,-2.187,-7.701,-20.362,-7.485,24.742,17.042,-7.93,23.385
26.16,-2.187,-7.701,-20.362,-7.485,24.742,17.042,-7.93,23.385
26.17,-2.188,-7.704,-20.351,-7.488,24.732,17.029,-7.933,23.375
26.18,-2.177,-7.716,-20.364,-7.514,24.712,17.042,-7.93,23.385
26.19,-2.168,-7.721,-20.347,-7.524,24.712,17.042,-7.93,23.385
26.2,-2.185,-7.739,-20.362,-7.544,24.742,17.031,-7.944,23.404
26.21,-2.184,-7.736,-20.355,-7.532,24.751,17.026,-7.951,23.414
26.22,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.23,-2.184,-7.729,-20.349,-7.519,24.761,17.026,-7.951,23.414
26.24,-2.184,-7.736,-20.355,-7.532,24.751,17.026,-7.951,23.414
26.25,-2.184,-7.746,-20.355,-7.551,24.751,17.026,-7.951,23.414
26.26,-2.184,-7.749,-20.349,-7.558,24.761,17.026,-7.951,23.414
26.27,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.28,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.29,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.3,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.31,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.32,-2.183,-7.742,-20.362,-7.544,24.742,17.026,-7.951,23.414
26.33,-2.185,-7.739,-20.362,-7.544,24.742,17.031,-7.944,23.404
26.34,-2.184,-7.736,-20.355,-7.532,24.751,17.026,-7.951,23.414
26.35,-2.184,-7.736,-20.355,-7.532,24.751,17.026,-7.951,23.414
26.36,-2.185,-7.739,-20.33,-7.539,24.79,17.026,-7.951,23.414
26.37,-2.213,-7.728,-20.355,-7.518,24.829,17.026,-7.951,23.414
26.38,-2.213,-7.728,-20.355,-7.518,24.829,17.026,-7.951,23.414
26.39,-2.213,-7.728,-20.355,-7.518,24.829,17.026,-7.951,23.414
26.4,-2.213,-7.728,-20.355,-7.518,24.829,17.026,-7.951,23.414
26.41,-2.216,-7.721,-20.355,-7.518,24.829,17.037,-7.937,23.395
26.42,-2.217,-7.718,-20.355,-7.518,24.829,17.042,-7.93,23.385
26.43,-2.21,-7.732,-20.345,-7.521,24.82,17.053,-7.957,23.365
26.44,-2.231,-7.739,-20.355,-7.518,24.829,17.046,-7.974,23.346
26.45,-2.241,-7.741,-20.355,-7.518,24.829,17.033,-7.978,23.336
26.46,-2.241,-7.744,-20.349,-7.525,24.839,17.033,-7.978,23.336
26.47,-2.279,-7.748,-20.368,-7.529,24.888,17.02,-7.981,23.326
26.48,-2.28,-7.755,-20.355,-7.543,24.908,17.02,-7.981,23.326
26.49,-2.282,-7.755,-20.349,-7.55,24.917,17.026,-7.974,23.317
26.5,-2.284,-7.748,-20.349,-7.55,24.917,17.037,-7.96,23.297
26.51,-2.284,-7.748,-20.349,-7.55,24.917,17.037,-7.96,23.297
26.52,-2.294,-7.757,-20.34,-7.567,24.956,17.037,-7.96,23.297
26.53,-2.311,-7.757,-20.361,-7.562,24.976,17.031,-7.967,23.307
26.54,-2.313,-7.754,-20.361,-7.562,24.976,17.037,-7.96,23.297
26.55,-2.313,-7.754,-20.361,-7.562,24.976,17.037,-7.96,23.297
26.56,-2.318,-7.742,-20.349,-7.55,24.917,17.015,-7.948,23.239
26.57,-2.32,-7.739,-20.349,-7.55,24.917,17.02,-7.941,23.229
26.58,-2.322,-7.732,-20.349,-7.55,24.917,17.031,-7.927,23.209
26.59,-2.324,-7.734,-20.368,-7.569,24.888,17.042,-7.912,23.19
26.6,-2.349,-7.757,-20.377,-7.571,24.849,17.026,-7.957,23.121
26.61,-2.358,-7.755,-20.387,-7.568,24.859,17.026,-7.957,23.121
26.62,-2.357,-7.773,-20.368,-7.588,24.888,17.015,-7.971,23.141
26.63,-2.325,-7.775,-20.362,-7.595,24.898,17.047,-7.968,23.18
26.64,-2.35,-7.788,-20.38,-7.6,24.947,17.031,-7.99,23.209
26.65,-2.346,-7.785,-20.368,-7.574,24.966,17.015,-8.011,23.239
26.66,-2.346,-7.795,-20.368,-7.594,24.966,17.015,-8.011,23.239
26.67,-2.335,-7.807,-20.368,-7.613,24.966,17.022,-8.015,23.258
26.68,-2.343,-7.809,-20.374,-7.607,24.956,17.004,-8.026,23.258
26.69,-2.322,-7.809,-20.374,-7.607,24.956,17.024,-8.026,23.287
26.7,-2.322,-7.806,-20.38,-7.6,24.947,17.024,-8.026,23.287
26.71,-2.284,-7.809,-20.349,-7.609,24.917,17.037,-8.023,23.297
26.72,-2.314,-7.813,-20.349,-7.609,24.917,16.998,-8.033,23.268
26.73,-2.313,-7.803,-20.368,-7.588,24.888,16.998,-8.033,23.268
26.74,-2.271,-7.807,-20.357,-7.591,24.878,17.026,-8.037,23.317
26.75,-2.261,-7.812,-20.347,-7.594,24.868,17.02,-8.044,23.326
26.76,-2.247,-7.837,-20.349,-7.623,24.839,17.004,-8.065,23.356
26.77,-2.247,-7.844,-20.355,-7.636,24.829,17.004,-8.065,23.356
26.78,-2.244,-7.851,-20.355,-7.636,24.829,16.993,-8.079,23.375
26.79,-2.233,-7.853,-20.355,-7.636,24.829,17.001,-8.083,23.395
26.8,-2.233,-7.853,-20.355,-7.636,24.829,17.001,-8.083,23.395
26.81,-2.223,-7.868,-20.358,-7.664,24.8,17.001,-8.083,23.395
26.82,-2.215,-7.879,-20.343,-7.683,24.771,16.988,-8.086,23.385
26.83,-2.218,-7.899,-20.343,-7.683,24.771,17.004,-8.128,23.356
26.84,-2.218,-7.899,-20.343,-7.683,24.771,17.004,-8.128,23.356
26.85,-2.218,-7.899,-20.343,-7.683,24.771,17.004,-8.128,23.356
26.86,-2.218,-7.899,-20.343,-7.683,24.771,17.004,-8.128,23.356
26.87,-2.215,-7.909,-20.343,-7.683,24.771,16.988,-8.149,23.385
26.88,-2.204,-7.908,-20.343,-7.683,24.771,17.001,-8.146,23.395
26.89,-2.183,-7.908,-20.343,-7.683,24.771,17.021,-8.146,23.424
26.9,-2.181,-7.915,-20.343,-7.683,24.771,17.01,-8.16,23.444
26.91,-2.181,-7.915,-20.343,-7.683,24.771,17.01,-8.16,23.444
26.92,-2.177,-7.925,-20.343,-7.683,24.771,16.994,-8.181,23.473
26.93,-2.177,-7.925,-20.343,-7.683,24.771,16.994,-8.181,23.473
26.94,-2.176,-7.909,-20.343,-7.683,24.771,16.988,-8.146,23.483
26.95,-2.177,-7.895,-20.343,-7.683,24.771,16.994,-8.119,23.473
26.96,-2.176,-7.885,-20.362,-7.663,24.742,16.994,-8.119,23.473
26.97,-2.176,-7.885,-20.362,-7.663,24.742,16.994,-8.119,23.473
26.98,-2.151,-7.876,-20.341,-7.669,24.722,17.022,-8.094,23.453
26.99,-2.151,-7.869,-20.349,-7.651,24.683,17.01,-8.097,23.444
27,-2.151,-7.869,-20.349,-7.651,24.683,17.01,-8.097,23.444
27.01,-2.151,-7.869,-20.349,-7.651,24.683,17.01,-8.097,23.444
27.02,-2.153,-7.862,-20.349,-7.651,24.683,17.021,-8.083,23.424
27.03,-2.152,-7.849,-20.33,-7.613,24.712,17.01,-8.097,23.444
27.04,-2.161,-7.847,-20.341,-7.61,24.722,17.01,-8.097,23.444
27.05,-2.177,-7.831,-20.362,-7.604,24.742,16.999,-8.07,23.463
27.06,-2.167,-7.825,-20.351,-7.607,24.732,16.994,-8.056,23.473
27.07,-2.176,-7.824,-20.362,-7.604,24.742,16.994,-8.056,23.473
27.08,-2.176,-7.811,-20.349,-7.578,24.761,16.994,-8.056,23.473
27.09,-2.179,-7.797,-20.343,-7.565,24.771,17.004,-8.042,23.453
27.1,-2.179,-7.797,-20.343,-7.565,24.771,17.004,-8.042,23.453
27.11,-2.181,-7.794,-20.343,-7.565,24.771,17.01,-8.035,23.444
27.12,-2.181,-7.794,-20.343,-7.565,24.771,17.01,-8.035,23.444
27.13,-2.184,-7.783,-20.343,-7.565,24.771,17.026,-8.014,23.414
27.14,-2.184,-7.783,-20.343,-7.565,24.771,17.026,-8.014,23.414
27.15,-2.184,-7.783,-20.343,-7.565,24.771,17.026,-8.014,23.414
27.16,-2.203,-7.78,-20.364,-7.559,24.79,17.026,-8.014,23.414
27.17,-2.217,-7.748,-20.355,-7.518,24.829,17.042,-7.992,23.385
27.18,-2.218,-7.744,-20.355,-7.518,24.829,17.048,-7.985,23.375
27.19,-2.23,-7.743,-20.353,-7.528,24.859,17.058,-7.971,23.356
27.2,-2.268,-7.74,-20.368,-7.529,24.888,17.028,-7.964,23.346
27.21,-2.246,-7.704,-20.349,-7.491,24.917,17.042,-7.93,23.385
27.22,-2.264,-7.714,-20.351,-7.506,24.966,17.037,-7.937,23.395
27.23,-2.247,-7.707,-20.342,-7.498,24.927,17.042,-7.93,23.385
27.24,-2.28,-7.698,-20.349,-7.491,24.917,17.02,-7.918,23.326
27.25,-2.283,-7.677,-20.368,-7.471,24.888,17.037,-7.897,23.297
27.26,-2.317,-7.671,-20.368,-7.471,24.888,17.015,-7.885,23.239
27.27,-2.309,-7.669,-20.357,-7.474,24.878,17.02,-7.878,23.229
27.28,-2.311,-7.655,-20.37,-7.46,24.859,17.031,-7.864,23.209
27.29,-2.296,-7.644,-20.355,-7.459,24.829,17.047,-7.842,23.18
27.3,-2.306,-7.642,-20.366,-7.456,24.839,17.047,-7.842,23.18
27.31,-2.325,-7.629,-20.368,-7.431,24.888,17.047,-7.842,23.18
27.32,-2.326,-7.63,-20.349,-7.432,24.917,17.047,-7.842,23.18
27.33,-2.351,-7.636,-20.374,-7.431,24.956,17.037,-7.857,23.2
27.34,-2.351,-7.646,-20.361,-7.444,24.976,17.031,-7.864,23.209
27.35,-2.34,-7.645,-20.361,-7.444,24.976,17.044,-7.86,23.219
27.36,-2.328,-7.65,-20.361,-7.444,24.976,17.046,-7.872,23.248
27.37,-2.316,-7.652,-20.361,-7.444,24.976,17.053,-7.875,23.268
27.38,-2.316,-7.652,-20.361,-7.444,24.976,17.053,-7.875,23.268
27.39,-2.316,-7.652,-20.361,-7.444,24.976,17.053,-7.875,23.268
27.4,-2.319,-7.645,-20.361,-7.444,24.976,17.064,-7.861,23.248
27.41,-2.351,-7.646,-20.361,-7.444,24.976,17.031,-7.864,23.209
27.42,-2.339,-7.631,-20.37,-7.427,24.937,17.026,-7.85,23.219
27.43,-2.318,-7.621,-20.349,-7.432,24.917,17.015,-7.822,23.239
27.44,-2.318,-7.621,-20.349,-7.432,24.917,17.015,-7.822,23.239
27.45,-2.307,-7.632,-20.362,-7.458,24.898,17.028,-7.819,23.248
27.46,-2.298,-7.644,-20.368,-7.471,24.888,17.046,-7.83,23.248
27.47,-2.288,-7.642,-20.368,-7.471,24.888,17.058,-7.826,23.258
27.48,-2.283,-7.646,-20.368,-7.471,24.888,17.037,-7.834,23.297
27.49,-2.284,-7.653,-20.355,-7.484,24.908,17.037,-7.834,23.297
27.5,-2.281,-7.66,-20.355,-7.484,24.908,17.026,-7.848,23.317
27.51,-2.28,-7.66,-20.362,-7.477,24.898,17.02,-7.856,23.326
27.52,-2.27,-7.652,-20.368,-7.471,24.888,17.038,-7.845,23.326
27.53,-2.27,-7.652,-20.368,-7.471,24.888,17.038,-7.845,23.326
27.54,-2.233,-7.641,-20.355,-7.459,24.829,17.057,-7.835,23.326
27.55,-2.223,-7.639,-20.355,-7.459,24.829,17.069,-7.831,23.336
27.56,-2.213,-7.63,-20.364,-7.441,24.79,17.069,-7.831,23.336
27.57,-2.193,-7.637,-20.343,-7.447,24.771,17.064,-7.839,23.346
27.58,-2.192,-7.637,-20.349,-7.44,24.761,17.058,-7.846,23.356
27.59,-2.191,-7.633,-20.355,-7.433,24.751,17.058,-7.846,23.356
27.6,-2.19,-7.627,-20.355,-7.433,24.751,17.053,-7.832,23.365
27.61,-2.188,-7.651,-20.343,-7.447,24.771,17.042,-7.867,23.385
27.62,-2.193,-7.627,-20.364,-7.441,24.79,17.039,-7.823,23.424
27.63,-2.173,-7.623,-20.364,-7.441,24.79,17.064,-7.816,23.444
27.64,-2.161,-7.632,-20.353,-7.444,24.781,17.053,-7.831,23.463
27.65,-2.173,-7.617,-20.358,-7.428,24.8,17.064,-7.816,23.444
27.66,-2.154,-7.623,-20.349,-7.44,24.761,17.064,-7.816,23.444
27.67,-2.154,-7.609,-20.355,-7.413,24.751,17.064,-7.816,23.444
27.68,-2.153,-7.616,-20.362,-7.426,24.742,17.064,-7.816,23.444
27.69,-2.164,-7.611,-20.355,-7.413,24.751,17.051,-7.82,23.434
27.7,-2.166,-7.61,-20.362,-7.426,24.742,17.062,-7.805,23.414
27.71,-2.186,-7.603,-20.375,-7.412,24.722,17.042,-7.805,23.385
27.72,-2.186,-7.603,-20.375,-7.412,24.722,17.042,-7.805,23.385
27.73,-2.187,-7.61,-20.362,-7.426,24.742,17.042,-7.805,23.385
27.74,-2.187,-7.603,-20.355,-7.413,24.751,17.042,-7.805,23.385
27.75,-2.176,-7.612,-20.362,-7.426,24.742,17.049,-7.809,23.404
27.76,-2.168,-7.598,-20.347,-7.411,24.79,17.08,-7.795,23.414
27.77,-2.194,-7.616,-20.375,-7.438,24.8,17.062,-7.805,23.414
27.78,-2.216,-7.616,-20.375,-7.438,24.8,17.042,-7.805,23.385
27.79,-2.216,-7.609,-20.368,-7.425,24.81,17.042,-7.805,23.385
27.8,-2.217,-7.596,-20.355,-7.4,24.829,17.042,-7.805,23.385
27.81,-2.217,-7.612,-20.375,-7.438,24.8,17.048,-7.797,23.375
27.82,-2.216,-7.616,-20.375,-7.438,24.8,17.042,-7.805,23.385
27.83,-2.216,-7.616,-20.375,-7.438,24.8,17.042,-7.805,23.385
27.84,-2.216,-7.616,-20.375,-7.438,24.8,17.042,-7.805,23.385
27.85,-2.216,-7.619,-20.368,-7.445,24.81,17.042,-7.805,23.385
27.86,-2.216,-7.63,-20.355,-7.459,24.829,17.037,-7.812,23.395
27.87,-2.225,-7.622,-20.36,-7.443,24.849,17.037,-7.812,23.395
27.88,-2.227,-7.612,-20.353,-7.43,24.859,17.042,-7.805,23.385
27.89,-2.236,-7.604,-20.357,-7.415,24.878,17.042,-7.805,23.385
27.9,-2.245,-7.602,-20.368,-7.412,24.888,17.042,-7.805,23.385
27.91,-2.245,-7.602,-20.368,-7.412,24.888,17.042,-7.805,23.385
27.92,-2.236,-7.604,-20.357,-7.415,24.878,17.042,-7.805,23.385
27.93,-2.221,-7.589,-20.349,-7.407,24.839,17.058,-7.783,23.356
27.94,-2.221,-7.586,-20.355,-7.4,24.829,17.058,-7.783,23.356
27.95,-2.263,-7.605,-20.36,-7.404,24.849,17.031,-7.82,23.307
27.96,-2.258,-7.599,-20.355,-7.4,24.829,17.053,-7.813,23.268
27.97,-2.257,-7.619,-20.375,-7.438,24.8,17.053,-7.813,23.268
27.98,-2.259,-7.616,-20.375,-7.438,24.8,17.058,-7.805,23.258
27.99,-2.257,-7.619,-20.375,-7.438,24.8,17.053,-7.813,23.268
28,-2.258,-7.623,-20.368,-7.445,24.81,17.053,-7.813,23.268
28.01,-2.258,-7.63,-20.355,-7.459,24.829,17.053,-7.813,23.268
28.02,-2.283,-7.643,-20.374,-7.464,24.878,17.037,-7.834,23.297
28.03,-2.283,-7.646,-20.368,-7.471,24.888,17.037,-7.834,23.297
28.04,-2.263,-7.643,-20.368,-7.471,24.888,17.062,-7.828,23.317
28.05,-2.263,-7.643,-20.368,-7.471,24.888,17.062,-7.828,23.317
28.06,-2.249,-7.622,-20.368,-7.471,24.888,17.058,-7.783,23.356
28.07,-2.25,-7.618,-20.368,-7.471,24.888,17.064,-7.776,23.346
28.08,-2.253,-7.611,-20.368,-7.471,24.888,17.075,-7.762,23.326
28.09,-2.253,-7.611,-20.368,-7.471,24.888,17.075,-7.762,23.326
28.1,-2.244,-7.613,-20.357,-7.474,24.878,17.075,-7.762,23.326
28.11,-2.245,-7.608,-20.355,-7.459,24.829,17.049,-7.768,23.307
28.12,-2.222,-7.616,-20.349,-7.466,24.839,17.064,-7.776,23.346
28.13,-2.231,-7.625,-20.343,-7.473,24.849,17.046,-7.786,23.346
28.14,-2.231,-7.625,-20.343,-7.473,24.849,17.046,-7.786,23.346
28.15,-2.255,-7.647,-20.343,-7.473,24.849,17.037,-7.834,23.297
28.16,-2.253,-7.665,-20.343,-7.492,24.849,17.026,-7.848,23.317
28.17,-2.241,-7.68,-20.355,-7.518,24.829,17.033,-7.852,23.336
28.18,-2.231,-7.685,-20.343,-7.531,24.849,17.046,-7.849,23.346
28.19,-2.243,-7.717,-20.336,-7.538,24.859,17.038,-7.908,23.326
28.2,-2.251,-7.729,-20.343,-7.551,24.849,17.02,-7.918,23.326
28.21,-2.251,-7.746,-20.349,-7.583,24.839,17.02,-7.918,23.326
28.22,-2.265,-7.771,-20.347,-7.594,24.868,17.037,-7.96,23.297
28.23,-2.283,-7.768,-20.368,-7.588,24.888,17.037,-7.96,23.297
28.24,-2.313,-7.773,-20.368,-7.588,24.888,16.998,-7.97,23.268
28.25,-2.308,-7.801,-20.349,-7.609,24.917,17.028,-8.008,23.248
28.26,-2.318,-7.803,-20.349,-7.609,24.917,17.015,-8.011,23.239
28.27,-2.314,-7.813,-20.349,-7.609,24.917,16.998,-8.033,23.268
28.28,-2.314,-7.827,-20.362,-7.634,24.898,16.998,-8.033,23.268
28.29,-2.314,-7.844,-20.349,-7.667,24.917,16.998,-8.033,23.268
28.3,-2.317,-7.857,-20.349,-7.667,24.917,17.009,-8.06,23.248
28.31,-2.318,-7.868,-20.33,-7.688,24.947,17.009,-8.06,23.248
28.32,-2.338,-7.871,-20.351,-7.682,24.966,17.015,-8.074,23.239
28.33,-2.337,-7.878,-20.357,-7.695,24.956,17.015,-8.074,23.239
28.34,-2.337,-7.894,-20.364,-7.727,24.947,17.015,-8.074,23.239
28.35,-2.328,-7.903,-20.34,-7.743,24.956,17.015,-8.074,23.239
28.36,-2.328,-7.903,-20.34,-7.743,24.956,17.015,-8.074,23.239
28.37,-2.328,-7.903,-20.34,-7.743,24.956,17.015,-8.074,23.239
28.38,-2.338,-7.901,-20.351,-7.74,24.966,17.015,-8.074,23.239
28.39,-2.338,-7.901,-20.351,-7.74,24.966,17.015,-8.074,23.239
28.4,-2.33,-7.92,-20.34,-7.743,24.956,17.02,-8.109,23.229
28.41,-2.318,-7.955,-20.349,-7.785,24.917,17.015,-8.137,23.239
28.42,-2.316,-7.962,-20.349,-7.785,24.917,17.004,-8.151,23.258
28.43,-2.294,-7.962,-20.349,-7.785,24.917,17.024,-8.152,23.287
28.44,-2.281,-7.981,-20.362,-7.811,24.898,17.026,-8.162,23.317
28.45,-2.261,-7.994,-20.347,-7.83,24.868,17.02,-8.169,23.326
28.46,-2.252,-7.996,-20.336,-7.833,24.859,17.02,-8.169,23.326
28.47,-2.252,-7.996,-20.336,-7.833,24.859,17.02,-8.169,23.326
28.48,-2.251,-7.985,-20.355,-7.813,24.829,17.02,-8.169,23.326
28.49,-2.2,-8.014,-20.343,-7.861,24.771,17.035,-8.177,23.365
28.5,-2.188,-8.016,-20.343,-7.861,24.771,17.042,-8.18,23.385
28.51,-2.188,-8.016,-20.343,-7.861,24.771,17.042,-8.18,23.385
28.52,-2.184,-8.019,-20.355,-7.847,24.751,17.026,-8.201,23.414
28.53,-2.165,-8.019,-20.341,-7.846,24.722,17.026,-8.201,23.414
28.54,-2.129,-8.011,-20.336,-7.843,24.703,17.024,-8.188,23.483
28.55,-2.117,-7.996,-20.349,-7.829,24.683,17.031,-8.171,23.502
28.56,-2.095,-8.009,-20.328,-7.835,24.664,17.015,-8.192,23.531
28.57,-2.085,-8.004,-20.33,-7.825,24.634,17.015,-8.192,23.531
28.58,-2.051,-8.006,-20.336,-7.818,24.624,17.037,-8.202,23.59
28.59,-2.048,-8.023,-20.324,-7.832,24.644,17.021,-8.223,23.619
28.6,-2.046,-8.034,-20.317,-7.838,24.654,17.01,-8.237,23.639
28.61,-2.044,-8.03,-20.33,-7.825,24.634,17.005,-8.244,23.648
28.62,-2.038,-8.018,-20.326,-7.821,24.615,17.021,-8.223,23.619
28.63,-2.019,-8.034,-20.33,-7.84,24.556,17.026,-8.237,23.609
28.64,-2.018,-8.048,-20.343,-7.846,24.537,17.026,-8.258,23.609
28.65,-1.991,-8.053,-20.311,-7.855,24.507,17.026,-8.258,23.609
28.66,-1.992,-8.046,-20.33,-7.835,24.478,17.037,-8.264,23.59
28.67,-1.996,-8.035,-20.33,-7.835,24.478,17.053,-8.244,23.561
28.68,-1.967,-8.033,-20.311,-7.831,24.429,17.053,-8.244,23.561
28.69,-1.977,-8.038,-20.304,-7.837,24.439,17.04,-8.247,23.551
28.7,-1.976,-8.042,-20.309,-7.841,24.459,17.048,-8.251,23.57
28.71,-1.992,-8.046,-20.33,-7.835,24.478,17.037,-8.264,23.59
28.72,-1.992,-8.049,-20.324,-7.842,24.488,17.037,-8.264,23.59
28.73,-1.989,-8.066,-20.311,-7.855,24.507,17.021,-8.285,23.619
28.74,-1.988,-8.07,-20.311,-7.855,24.507,17.015,-8.292,23.629
28.75,-1.956,-8.072,-20.311,-7.855,24.507,17.042,-8.296,23.678
28.76,-1.962,-8.087,-20.309,-7.866,24.537,17.026,-8.316,23.707
28.77,-1.953,-8.085,-20.304,-7.862,24.517,17.026,-8.316,23.707
28.78,-1.952,-8.082,-20.311,-7.855,24.507,17.026,-8.316,23.707
28.79,-1.952,-8.082,-20.311,-7.855,24.507,17.026,-8.316,23.707
28.8,-1.951,-8.072,-20.343,-7.881,24.459,17.032,-8.268,23.697
28.81,-1.984,-8.077,-20.317,-7.869,24.498,16.999,-8.292,23.658
28.82,-1.988,-8.06,-20.311,-7.855,24.507,17.015,-8.271,23.629
28.83,-2.009,-8.073,-20.313,-7.87,24.556,17.021,-8.285,23.619
28.84,-2.017,-8.065,-20.324,-7.867,24.566,17.015,-8.271,23.629
28.85,-2.018,-8.041,-20.324,-7.867,24.566,17.021,-8.223,23.619
28.86,-2.046,-8.036,-20.356,-7.857,24.595,17.021,-8.223,23.619
28.87,-2.068,-8.047,-20.336,-7.878,24.624,17.001,-8.223,23.59
28.88,-2.091,-8.02,-20.328,-7.835,24.664,16.999,-8.213,23.561
28.89,-2.091,-8.02,-20.328,-7.835,24.664,16.999,-8.213,23.561
28.9,-2.104,-8.008,-20.339,-7.832,24.673,17.015,-8.192,23.531
28.91,-2.114,-8.003,-20.349,-7.829,24.683,17.021,-8.185,23.522
28.92,-2.147,-8.001,-20.349,-7.829,24.683,16.994,-8.181,23.473
28.93,-2.16,-7.989,-20.36,-7.826,24.693,17.01,-8.16,23.444
28.94,-2.183,-7.972,-20.368,-7.814,24.732,17.026,-8.139,23.414
28.95,-2.193,-7.987,-20.362,-7.84,24.742,17.013,-8.142,23.404
28.96,-2.184,-7.979,-20.355,-7.827,24.751,17.026,-8.139,23.414
28.97,-2.194,-7.974,-20.349,-7.814,24.761,17.013,-8.142,23.404
28.98,-2.205,-7.972,-20.349,-7.814,24.761,17.006,-8.139,23.385
28.99,-2.227,-7.969,-20.34,-7.812,24.8,16.999,-8.135,23.365
29,-2.248,-7.982,-20.355,-7.813,24.829,17.01,-8.163,23.346
29.01,-2.248,-7.992,-20.355,-7.813,24.829,17.01,-8.184,23.346
29.02,-2.249,-7.979,-20.355,-7.813,24.829,17.015,-8.156,23.336
29.03,-2.248,-7.972,-20.355,-7.813,24.829,17.01,-8.142,23.346
29.04,-2.248,-7.972,-20.355,-7.813,24.829,17.01,-8.142,23.346
29.05,-2.247,-7.962,-20.362,-7.806,24.82,17.004,-8.128,23.356
29.06,-2.242,-7.965,-20.375,-7.792,24.8,16.988,-8.149,23.385
29.07,-2.223,-7.949,-20.362,-7.766,24.82,17.013,-8.142,23.404
29.08,-2.214,-7.934,-20.362,-7.747,24.82,17.031,-8.132,23.404
29.09,-2.197,-7.923,-20.353,-7.739,24.781,17.042,-8.118,23.385
29.1,-2.189,-7.905,-20.323,-7.704,24.8,17.042,-8.118,23.385
29.11,-2.184,-7.884,-20.343,-7.683,24.771,17.026,-8.097,23.414
29.12,-2.181,-7.885,-20.343,-7.683,24.771,17.01,-8.097,23.444
29.13,-2.181,-7.884,-20.355,-7.67,24.751,17.015,-8.111,23.434
29.14,-2.159,-7.871,-20.362,-7.663,24.742,17.035,-8.091,23.463
29.15,-2.161,-7.868,-20.345,-7.653,24.742,17.022,-8.094,23.453
29.16,-2.141,-7.85,-20.347,-7.622,24.712,17.035,-8.091,23.463
29.17,-2.151,-7.845,-20.341,-7.61,24.722,17.022,-8.094,23.453
29.18,-2.155,-7.835,-20.341,-7.61,24.722,17.039,-8.073,23.424
29.19,-2.183,-7.833,-20.362,-7.604,24.742,17.026,-8.076,23.414
29.2,-2.188,-7.823,-20.343,-7.604,24.771,17.042,-8.055,23.385
29.21,-2.189,-7.813,-20.323,-7.586,24.8,17.042,-8.055,23.385
29.22,-2.197,-7.805,-20.334,-7.583,24.81,17.037,-8.041,23.395
29.23,-2.221,-7.798,-20.355,-7.577,24.829,17.058,-8.034,23.356
29.24,-2.217,-7.778,-20.355,-7.577,24.829,17.042,-7.992,23.385
29.25,-2.217,-7.778,-20.355,-7.577,24.829,17.042,-7.992,23.385
29.26,-2.217,-7.778,-20.355,-7.577,24.829,17.042,-7.992,23.385
29.27,-2.218,-7.785,-20.343,-7.59,24.849,17.042,-7.992,23.385
29.28,-2.22,-7.782,-20.336,-7.597,24.859,17.053,-7.978,23.365
29.29,-2.259,-7.775,-20.368,-7.588,24.888,17.046,-7.974,23.346
29.3,-2.259,-7.775,-20.368,-7.588,24.888,17.046,-7.974,23.346
29.31,-2.26,-7.786,-20.349,-7.609,24.917,17.046,-7.974,23.346
29.32,-2.278,-7.786,-20.368,-7.613,24.966,17.058,-7.971,23.356
29.33,-2.279,-7.79,-20.361,-7.62,24.976,17.058,-7.971,23.356
29.34,-2.299,-7.786,-20.37,-7.603,24.937,17.02,-7.981,23.326
29.35,-2.284,-7.775,-20.355,-7.602,24.908,17.037,-7.96,23.297
29.36,-2.287,-7.757,-20.368,-7.588,24.888,17.053,-7.938,23.268
29.37,-2.309,-7.77,-20.357,-7.591,24.878,17.02,-7.962,23.229
29.38,-2.297,-7.769,-20.349,-7.583,24.839,17.047,-7.968,23.18
29.39,-2.296,-7.766,-20.355,-7.577,24.829,17.047,-7.968,23.18
29.4,-2.296,-7.772,-20.362,-7.589,24.82,17.047,-7.968,23.18
29.41,-2.296,-7.766,-20.355,-7.577,24.829,17.047,-7.968,23.18
29.42,-2.293,-7.78,-20.349,-7.583,24.839,17.031,-7.99,23.209
29.43,-2.318,-7.769,-20.368,-7.588,24.888,17.02,-7.962,23.229
29.44,-2.283,-7.768,-20.368,-7.588,24.888,17.037,-7.96,23.297
29.45,-2.279,-7.778,-20.368,-7.588,24.888,17.02,-7.981,23.326
29.46,-2.249,-7.747,-20.349,-7.55,24.917,17.053,-7.957,23.365
